y,age,campaign,pdays,cons_conf_idx,nr_employed,job,marital,education,default,housing,contact,month,day_of_week,poutcome
0,32,2,999,-46.2,5099.1,blue-collar,single,basic,no,yes,cellular,may,tue,failure
0,33,1,999,-46.2,5099.1,blue-collar,single,basic,no,no,cellular,may,tue,nonexistent
0,26,1,999,-46.2,5099.1,services,single,basic,unknown,yes,cellular,may,tue,failure
0,37,5,999,-46.2,5099.1,admin,married,high school,no,yes,cellular,may,tue,nonexistent
0,32,10,999,-46.2,5099.1,technician,divorced,professional course,no,yes,cellular,may,tue,nonexistent
1,43,1,999,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,failure
0,28,1,999,-46.2,5099.1,unemployed,married,high school,unknown,no,cellular,may,tue,failure
0,47,3,999,-46.2,5099.1,entrepreneur,divorced,basic,no,no,cellular,may,tue,nonexistent
0,53,2,999,-46.2,5099.1,technician,single,professional course,unknown,no,telephone,may,tue,nonexistent
0,55,1,999,-46.2,5099.1,admin,married,high school,unknown,no,cellular,may,tue,nonexistent
0,38,1,999,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,nonexistent
0,46,3,999,-46.2,5099.1,blue-collar,married,basic,unknown,no,cellular,may,tue,nonexistent
0,33,2,999,-46.2,5099.1,housemaid,married,basic,no,yes,cellular,may,tue,failure
0,27,1,999,-46.2,5099.1,technician,single,professional course,no,no,cellular,may,tue,nonexistent
0,38,1,999,-46.2,5099.1,services,divorced,basic,no,no,cellular,may,tue,nonexistent
0,55,5,999,-46.2,5099.1,blue-collar,married,basic,unknown,no,cellular,may,tue,nonexistent
0,35,1,999,-46.2,5099.1,services,unknown,high school,no,no,cellular,may,tue,failure
0,48,1,999,-46.2,5099.1,management,married,basic,no,yes,cellular,may,tue,nonexistent
0,32,1,999,-46.2,5099.1,blue-collar,single,basic,no,yes,cellular,may,tue,nonexistent
0,36,4,999,-46.2,5099.1,blue-collar,married,high school,no,no,cellular,may,tue,failure
0,33,1,999,-46.2,5099.1,services,married,basic,no,no,cellular,may,tue,nonexistent
0,35,3,999,-46.2,5099.1,technician,single,university degree,no,yes,cellular,may,tue,nonexistent
1,48,1,999,-46.2,5099.1,management,married,basic,no,yes,cellular,may,tue,nonexistent
0,33,1,999,-46.2,5099.1,technician,divorced,high school,no,no,cellular,may,tue,failure
0,33,1,999,-46.2,5099.1,technician,divorced,high school,no,yes,cellular,may,tue,failure
0,33,1,999,-46.2,5099.1,technician,divorced,high school,no,yes,cellular,may,tue,nonexistent
0,35,1,999,-46.2,5099.1,blue-collar,married,basic,unknown,no,cellular,may,tue,nonexistent
0,40,1,999,-46.2,5099.1,blue-collar,single,basic,no,no,cellular,may,tue,nonexistent
0,56,1,999,-46.2,5099.1,blue-collar,divorced,basic,unknown,yes,cellular,may,tue,nonexistent
0,32,3,999,-46.2,5099.1,services,married,professional course,no,yes,cellular,may,tue,failure
0,45,1,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,failure
0,28,1,999,-46.2,5099.1,management,single,university degree,no,yes,cellular,may,tue,nonexistent
0,42,1,999,-46.2,5099.1,blue-collar,single,basic,no,no,cellular,may,tue,nonexistent
0,42,1,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,nonexistent
0,49,1,999,-46.2,5099.1,blue-collar,married,basic,unknown,no,cellular,may,tue,nonexistent
0,29,1,999,-46.2,5099.1,blue-collar,single,basic,no,yes,cellular,may,tue,failure
0,32,2,999,-46.2,5099.1,admin,married,university degree,no,yes,cellular,may,tue,nonexistent
0,50,1,999,-46.2,5099.1,entrepreneur,married,university degree,no,no,cellular,may,tue,failure
0,30,1,999,-46.2,5099.1,admin,single,basic,no,no,cellular,may,tue,nonexistent
0,42,1,999,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,nonexistent
0,43,3,999,-46.2,5099.1,blue-collar,single,high school,unknown,yes,cellular,may,tue,failure
0,41,1,999,-46.2,5099.1,management,married,university degree,no,no,cellular,may,tue,nonexistent
0,31,1,999,-46.2,5099.1,unemployed,married,professional course,no,no,cellular,may,tue,nonexistent
0,28,4,999,-46.2,5099.1,services,single,high school,no,no,cellular,may,tue,failure
0,28,1,999,-46.2,5099.1,admin,single,basic,no,no,cellular,may,tue,nonexistent
1,48,1,10,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,success
0,54,3,999,-46.2,5099.1,retired,divorced,professional course,no,yes,telephone,may,tue,failure
0,34,2,999,-46.2,5099.1,services,married,high school,unknown,no,cellular,may,tue,nonexistent
0,55,2,999,-46.2,5099.1,admin,married,high school,unknown,yes,cellular,may,tue,failure
1,28,1,10,-46.2,5099.1,admin,single,basic,no,no,cellular,may,tue,success
0,36,2,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,nonexistent
0,29,1,999,-46.2,5099.1,blue-collar,married,high school,no,yes,cellular,may,tue,failure
0,23,1,999,-46.2,5099.1,blue-collar,single,basic,no,yes,cellular,may,tue,failure
0,26,2,6,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,success
0,43,1,999,-46.2,5099.1,management,married,basic,unknown,yes,cellular,may,tue,nonexistent
0,55,2,999,-46.2,5099.1,admin,married,high school,unknown,yes,cellular,may,tue,nonexistent
0,29,1,999,-46.2,5099.1,admin,married,high school,no,yes,cellular,may,tue,failure
0,39,3,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,nonexistent
0,42,5,999,-46.2,5099.1,blue-collar,married,basic,unknown,yes,cellular,may,tue,nonexistent
0,31,2,999,-46.2,5099.1,technician,single,professional course,no,no,cellular,may,tue,nonexistent
0,33,1,999,-46.2,5099.1,blue-collar,single,basic,no,no,cellular,may,tue,nonexistent
1,39,1,999,-46.2,5099.1,technician,single,professional course,no,no,cellular,may,tue,nonexistent
0,32,2,999,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,nonexistent
0,33,2,999,-46.2,5099.1,services,divorced,high school,no,no,cellular,may,tue,nonexistent
0,36,2,999,-46.2,5099.1,admin,married,high school,no,yes,cellular,may,tue,nonexistent
0,59,1,999,-46.2,5099.1,housemaid,divorced,basic,unknown,yes,cellular,may,tue,nonexistent
0,28,3,999,-46.2,5099.1,blue-collar,single,basic,unknown,yes,cellular,may,tue,nonexistent
0,32,2,999,-46.2,5099.1,technician,single,university degree,no,yes,cellular,may,tue,failure
0,37,1,999,-46.2,5099.1,technician,single,university degree,no,no,cellular,may,tue,nonexistent
0,39,1,999,-46.2,5099.1,blue-collar,single,basic,no,yes,cellular,may,tue,failure
0,37,1,999,-46.2,5099.1,technician,single,university degree,no,yes,cellular,may,tue,failure
0,33,2,999,-46.2,5099.1,services,married,basic,no,no,cellular,may,tue,nonexistent
0,27,1,999,-46.2,5099.1,self-employed,married,university degree,no,yes,cellular,may,tue,nonexistent
0,31,2,999,-46.2,5099.1,admin,single,university degree,no,yes,cellular,may,tue,failure
0,44,1,999,-46.2,5099.1,unemployed,married,high school,no,yes,cellular,may,tue,nonexistent
0,31,8,999,-46.2,5099.1,blue-collar,single,basic,no,yes,cellular,may,tue,nonexistent
0,41,4,999,-46.2,5099.1,blue-collar,married,basic,no,yes,telephone,may,tue,nonexistent
0,35,6,999,-46.2,5099.1,technician,single,university degree,no,no,cellular,may,tue,nonexistent
0,35,1,999,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,failure
1,48,2,999,-46.2,5099.1,management,married,basic,no,yes,cellular,may,tue,nonexistent
0,34,1,999,-46.2,5099.1,admin,single,university degree,no,no,cellular,may,tue,failure
0,33,4,999,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,nonexistent
0,35,1,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,failure
0,34,1,999,-46.2,5099.1,admin,single,university degree,no,no,cellular,may,tue,failure
0,41,4,999,-46.2,5099.1,housemaid,married,basic,no,yes,cellular,may,tue,failure
0,33,4,999,-46.2,5099.1,services,married,basic,no,yes,cellular,may,tue,failure
0,28,4,999,-46.2,5099.1,admin,single,high school,no,yes,cellular,may,tue,nonexistent
0,48,1,999,-46.2,5099.1,blue-collar,single,basic,no,yes,cellular,may,tue,nonexistent
1,36,1,999,-46.2,5099.1,admin,single,basic,no,yes,cellular,may,tue,nonexistent
0,29,3,999,-46.2,5099.1,admin,single,high school,no,yes,cellular,may,tue,nonexistent
0,49,1,999,-46.2,5099.1,retired,married,basic,unknown,yes,cellular,may,tue,nonexistent
0,49,1,999,-46.2,5099.1,retired,married,basic,unknown,no,cellular,may,tue,failure
0,28,1,999,-46.2,5099.1,technician,single,basic,no,no,cellular,may,tue,nonexistent
0,26,2,999,-46.2,5099.1,services,single,basic,unknown,yes,cellular,may,tue,failure
0,25,1,12,-46.2,5099.1,technician,married,university degree,no,yes,cellular,may,tue,success
0,25,1,999,-46.2,5099.1,technician,married,university degree,no,no,cellular,may,tue,nonexistent
1,28,1,999,-46.2,5099.1,technician,single,basic,no,yes,cellular,may,tue,nonexistent
0,33,1,999,-46.2,5099.1,technician,single,university degree,no,yes,cellular,may,tue,failure
0,31,2,999,-46.2,5099.1,blue-collar,single,basic,no,no,cellular,may,tue,nonexistent
0,35,1,999,-46.2,5099.1,admin,single,university degree,no,yes,cellular,may,tue,failure
0,29,1,999,-46.2,5099.1,services,married,high school,no,yes,cellular,may,tue,nonexistent
1,32,1,999,-46.2,5099.1,technician,single,high school,no,yes,cellular,may,tue,nonexistent
0,35,2,999,-46.2,5099.1,admin,single,high school,no,no,cellular,may,tue,failure
0,27,3,999,-46.2,5099.1,admin,single,high school,unknown,yes,cellular,may,tue,nonexistent
0,28,1,999,-46.2,5099.1,technician,divorced,professional course,no,yes,cellular,may,tue,nonexistent
0,28,1,999,-46.2,5099.1,technician,divorced,professional course,no,no,cellular,may,tue,failure
0,32,1,999,-46.2,5099.1,admin,single,high school,no,no,cellular,may,tue,nonexistent
0,45,1,999,-46.2,5099.1,admin,married,high school,unknown,no,cellular,may,tue,nonexistent
0,32,3,999,-46.2,5099.1,admin,single,university degree,no,yes,cellular,may,tue,nonexistent
0,57,2,999,-46.2,5099.1,housemaid,married,basic,unknown,yes,cellular,may,tue,nonexistent
0,31,5,999,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,failure
0,51,2,999,-46.2,5099.1,blue-collar,married,basic,no,yes,telephone,may,tue,nonexistent
0,25,5,999,-46.2,5099.1,technician,single,professional course,no,yes,cellular,may,tue,nonexistent
0,27,2,999,-46.2,5099.1,technician,single,professional course,no,no,cellular,may,tue,nonexistent
0,41,4,999,-46.2,5099.1,blue-collar,married,basic,unknown,no,cellular,may,tue,nonexistent
0,56,1,999,-46.2,5099.1,admin,married,university degree,no,yes,cellular,may,tue,nonexistent
1,55,7,999,-46.2,5099.1,blue-collar,married,basic,unknown,no,cellular,may,tue,nonexistent
0,28,2,999,-46.2,5099.1,management,married,basic,no,yes,cellular,may,tue,nonexistent
0,55,2,999,-46.2,5099.1,blue-collar,married,basic,unknown,yes,telephone,may,tue,nonexistent
0,41,3,999,-46.2,5099.1,blue-collar,married,basic,unknown,no,cellular,may,tue,failure
0,49,2,999,-46.2,5099.1,entrepreneur,married,university degree,no,no,cellular,may,tue,nonexistent
0,31,2,999,-46.2,5099.1,services,single,high school,no,no,cellular,may,tue,nonexistent
0,29,2,999,-46.2,5099.1,technician,single,university degree,no,yes,cellular,may,tue,nonexistent
0,28,2,999,-46.2,5099.1,technician,single,basic,no,yes,cellular,may,tue,failure
0,33,2,999,-46.2,5099.1,self-employed,married,basic,no,no,cellular,may,tue,nonexistent
0,37,2,999,-46.2,5099.1,technician,single,university degree,no,no,cellular,may,tue,nonexistent
0,31,2,999,-46.2,5099.1,technician,single,professional course,no,no,cellular,may,tue,failure
0,47,2,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,failure
0,48,9,999,-46.2,5099.1,admin,divorced,university degree,no,no,cellular,may,tue,nonexistent
0,22,2,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,nonexistent
0,38,2,999,-46.2,5099.1,admin,single,high school,no,yes,cellular,may,tue,nonexistent
1,28,3,999,-46.2,5099.1,blue-collar,single,basic,no,yes,cellular,may,tue,nonexistent
0,35,3,9,-46.2,5099.1,admin,single,basic,no,yes,cellular,may,tue,success
0,43,2,999,-46.2,5099.1,admin,single,university degree,no,no,cellular,may,tue,nonexistent
0,50,2,999,-46.2,5099.1,blue-collar,married,basic,unknown,no,cellular,may,tue,failure
0,31,1,999,-46.2,5099.1,unemployed,married,professional course,no,yes,cellular,may,tue,nonexistent
0,29,2,999,-46.2,5099.1,admin,married,high school,no,no,cellular,may,tue,failure
0,27,2,999,-46.2,5099.1,student,single,high school,no,no,cellular,may,tue,nonexistent
0,30,4,999,-46.2,5099.1,technician,single,professional course,no,no,telephone,may,tue,nonexistent
0,31,1,999,-46.2,5099.1,technician,married,professional course,no,yes,cellular,may,tue,failure
1,43,1,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,nonexistent
0,48,2,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,failure
1,32,2,999,-46.2,5099.1,blue-collar,married,basic,unknown,no,cellular,may,tue,nonexistent
0,45,1,999,-46.2,5099.1,blue-collar,married,basic,no,yes,telephone,may,tue,nonexistent
1,32,2,999,-46.2,5099.1,management,single,university degree,no,yes,cellular,may,tue,nonexistent
0,27,1,999,-46.2,5099.1,blue-collar,single,basic,no,yes,telephone,may,tue,failure
0,34,3,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,nonexistent
0,40,6,999,-46.2,5099.1,services,single,high school,no,yes,cellular,may,tue,failure
0,27,1,999,-46.2,5099.1,technician,single,professional course,no,no,cellular,may,tue,failure
0,34,2,999,-46.2,5099.1,technician,married,professional course,no,no,cellular,may,tue,nonexistent
0,32,3,999,-46.2,5099.1,management,single,university degree,unknown,yes,telephone,may,tue,failure
0,44,2,999,-46.2,5099.1,admin,divorced,high school,no,yes,cellular,may,tue,failure
0,34,2,999,-46.2,5099.1,blue-collar,married,basic,unknown,yes,cellular,may,tue,failure
0,53,5,999,-46.2,5099.1,technician,married,professional course,no,no,cellular,may,tue,failure
1,39,3,999,-46.2,5099.1,admin,married,university degree,no,no,cellular,may,tue,nonexistent
0,45,2,999,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,failure
0,33,4,999,-46.2,5099.1,technician,divorced,professional course,no,yes,cellular,may,tue,nonexistent
0,24,6,999,-46.2,5099.1,admin,single,high school,unknown,no,telephone,may,tue,failure
0,42,2,999,-46.2,5099.1,services,married,basic,no,no,cellular,may,tue,failure
0,40,4,999,-46.2,5099.1,services,single,high school,no,yes,cellular,may,tue,nonexistent
0,57,4,999,-46.2,5099.1,blue-collar,married,basic,unknown,yes,cellular,may,tue,nonexistent
0,43,2,999,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,nonexistent
0,34,3,999,-46.2,5099.1,admin,married,high school,no,yes,cellular,may,tue,nonexistent
0,27,6,999,-46.2,5099.1,technician,married,professional course,no,no,cellular,may,tue,failure
0,27,2,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,nonexistent
1,41,4,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,nonexistent
1,31,6,999,-46.2,5099.1,services,married,high school,no,yes,cellular,may,tue,nonexistent
0,33,2,999,-46.2,5099.1,technician,single,professional course,no,yes,telephone,may,tue,nonexistent
0,49,3,999,-46.2,5099.1,technician,divorced,professional course,no,yes,cellular,may,tue,nonexistent
0,34,4,999,-46.2,5099.1,technician,single,university degree,no,no,cellular,may,tue,nonexistent
1,32,4,1,-46.2,5099.1,services,married,high school,no,no,cellular,may,tue,success
0,35,2,999,-46.2,5099.1,admin,single,university degree,no,yes,cellular,may,tue,failure
0,35,3,999,-46.2,5099.1,blue-collar,single,high school,no,yes,cellular,may,tue,nonexistent
0,29,2,999,-46.2,5099.1,blue-collar,married,basic,no,yes,telephone,may,tue,failure
1,31,2,999,-46.2,5099.1,services,single,high school,no,yes,cellular,may,tue,nonexistent
0,38,2,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,nonexistent
0,33,2,999,-46.2,5099.1,blue-collar,single,basic,no,yes,cellular,may,tue,failure
0,51,4,999,-46.2,5099.1,blue-collar,divorced,basic,no,yes,cellular,may,tue,nonexistent
1,30,3,999,-46.2,5099.1,student,single,university degree,no,yes,cellular,may,tue,nonexistent
0,32,2,999,-46.2,5099.1,technician,single,university degree,no,yes,cellular,may,tue,failure
0,28,4,999,-46.2,5099.1,services,single,high school,no,yes,cellular,may,tue,nonexistent
0,32,4,999,-46.2,5099.1,technician,single,university degree,unknown,yes,cellular,may,tue,failure
0,34,7,999,-46.2,5099.1,housemaid,single,high school,no,no,cellular,may,tue,failure
0,38,3,999,-46.2,5099.1,admin,married,high school,no,yes,cellular,may,tue,nonexistent
0,35,2,999,-46.2,5099.1,blue-collar,married,high school,no,no,cellular,may,tue,nonexistent
0,28,4,999,-46.2,5099.1,student,single,university degree,unknown,no,cellular,may,tue,nonexistent
0,59,2,999,-46.2,5099.1,housemaid,divorced,basic,unknown,yes,cellular,may,tue,nonexistent
0,36,2,999,-46.2,5099.1,blue-collar,married,unknown,no,yes,cellular,may,tue,nonexistent
0,36,2,999,-46.2,5099.1,blue-collar,single,university degree,no,yes,cellular,may,tue,failure
0,32,2,999,-46.2,5099.1,entrepreneur,married,high school,no,yes,cellular,may,tue,nonexistent
0,38,4,999,-46.2,5099.1,admin,divorced,university degree,no,no,cellular,may,tue,nonexistent
0,32,3,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,nonexistent
0,27,2,999,-46.2,5099.1,services,married,basic,no,no,cellular,may,tue,failure
0,35,2,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,failure
0,31,2,999,-46.2,5099.1,services,single,high school,no,yes,cellular,may,tue,nonexistent
0,57,5,999,-46.2,5099.1,retired,divorced,basic,no,yes,telephone,may,tue,failure
0,36,3,999,-46.2,5099.1,services,divorced,basic,no,no,cellular,may,tue,nonexistent
0,28,2,999,-46.2,5099.1,management,single,university degree,no,yes,cellular,may,tue,nonexistent
0,36,2,999,-46.2,5099.1,services,single,high school,no,yes,cellular,may,tue,nonexistent
0,35,5,999,-46.2,5099.1,services,divorced,high school,no,yes,cellular,may,tue,nonexistent
0,28,2,999,-46.2,5099.1,student,single,university degree,unknown,yes,cellular,may,tue,nonexistent
0,29,2,999,-46.2,5099.1,services,married,high school,no,yes,cellular,may,tue,nonexistent
0,37,3,999,-46.2,5099.1,technician,single,university degree,no,yes,cellular,may,tue,nonexistent
0,32,6,999,-46.2,5099.1,blue-collar,single,professional course,no,no,cellular,may,tue,failure
0,30,5,999,-46.2,5099.1,self-employed,married,professional course,no,yes,cellular,may,tue,nonexistent
0,45,2,999,-46.2,5099.1,admin,married,university degree,no,no,cellular,may,tue,nonexistent
0,32,2,999,-46.2,5099.1,technician,single,high school,no,yes,cellular,may,tue,nonexistent
0,27,2,999,-46.2,5099.1,management,married,university degree,no,yes,telephone,may,tue,nonexistent
0,33,5,999,-46.2,5099.1,technician,single,high school,no,no,telephone,may,tue,nonexistent
0,33,2,999,-46.2,5099.1,technician,divorced,high school,no,yes,cellular,may,tue,nonexistent
1,38,2,10,-46.2,5099.1,services,divorced,basic,no,yes,telephone,may,tue,success
0,32,10,999,-46.2,5099.1,management,single,professional course,no,yes,cellular,may,tue,failure
0,31,4,999,-46.2,5099.1,technician,married,professional course,no,yes,cellular,may,tue,nonexistent
0,46,2,999,-46.2,5099.1,admin,married,basic,unknown,no,cellular,may,tue,failure
0,33,4,999,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,nonexistent
0,46,4,999,-46.2,5099.1,technician,married,professional course,no,yes,telephone,may,tue,nonexistent
0,49,4,999,-46.2,5099.1,admin,divorced,high school,no,yes,cellular,may,tue,failure
0,47,3,999,-46.2,5099.1,blue-collar,divorced,basic,unknown,no,cellular,may,tue,failure
0,32,2,999,-46.2,5099.1,admin,single,university degree,no,yes,cellular,may,tue,failure
0,28,4,999,-46.2,5099.1,services,single,high school,no,yes,cellular,may,tue,nonexistent
0,32,2,999,-46.2,5099.1,admin,single,high school,no,yes,cellular,may,tue,nonexistent
0,46,4,999,-46.2,5099.1,management,married,high school,unknown,no,cellular,may,tue,failure
0,46,3,999,-46.2,5099.1,blue-collar,married,basic,unknown,no,telephone,may,tue,nonexistent
0,54,6,999,-46.2,5099.1,blue-collar,married,basic,no,no,telephone,may,tue,failure
0,48,5,999,-46.2,5099.1,admin,divorced,university degree,no,no,telephone,may,tue,failure
0,35,4,999,-46.2,5099.1,admin,single,high school,no,no,telephone,may,tue,failure
1,33,3,999,-46.2,5099.1,services,married,high school,no,yes,cellular,may,tue,nonexistent
0,50,3,999,-46.2,5099.1,entrepreneur,married,university degree,no,yes,cellular,may,tue,nonexistent
0,41,2,999,-46.2,5099.1,technician,single,professional course,no,yes,cellular,may,tue,failure
0,36,5,999,-46.2,5099.1,services,divorced,basic,no,no,cellular,may,tue,nonexistent
0,33,5,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,nonexistent
0,27,3,999,-46.2,5099.1,technician,single,professional course,no,no,cellular,may,tue,nonexistent
0,44,8,999,-46.2,5099.1,admin,divorced,high school,no,yes,cellular,may,tue,failure
0,36,2,999,-46.2,5099.1,technician,married,professional course,no,no,cellular,may,tue,nonexistent
0,42,2,999,-46.2,5099.1,blue-collar,married,basic,no,yes,telephone,may,tue,nonexistent
0,31,6,999,-46.2,5099.1,admin,married,high school,no,no,cellular,may,tue,nonexistent
0,34,3,999,-46.2,5099.1,self-employed,single,university degree,no,yes,cellular,may,tue,nonexistent
0,59,2,999,-46.2,5099.1,admin,divorced,university degree,unknown,no,cellular,may,tue,nonexistent
0,28,2,999,-46.2,5099.1,technician,married,basic,no,no,telephone,may,tue,failure
0,28,2,999,-46.2,5099.1,blue-collar,married,high school,no,no,cellular,may,tue,nonexistent
0,33,6,999,-46.2,5099.1,blue-collar,single,professional course,no,no,cellular,may,tue,nonexistent
0,33,3,999,-46.2,5099.1,management,married,basic,unknown,yes,cellular,may,tue,nonexistent
0,28,2,999,-46.2,5099.1,unemployed,married,high school,unknown,yes,telephone,may,tue,nonexistent
0,29,4,999,-46.2,5099.1,technician,single,professional course,no,no,telephone,may,tue,nonexistent
0,38,6,999,-46.2,5099.1,admin,single,high school,no,no,cellular,may,tue,failure
0,37,5,999,-46.2,5099.1,services,divorced,basic,no,no,telephone,may,tue,failure
0,26,4,999,-46.2,5099.1,self-employed,married,basic,no,yes,cellular,may,tue,nonexistent
0,34,5,999,-46.2,5099.1,services,married,high school,unknown,no,cellular,may,tue,nonexistent
0,33,3,999,-46.2,5099.1,blue-collar,single,basic,no,no,cellular,may,tue,failure
0,33,2,999,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,failure
0,53,4,999,-46.2,5099.1,technician,married,basic,unknown,yes,cellular,may,tue,nonexistent
0,35,2,999,-46.2,5099.1,admin,married,high school,no,yes,cellular,may,tue,nonexistent
0,53,2,999,-46.2,5099.1,technician,married,professional course,no,yes,cellular,may,tue,nonexistent
0,38,3,999,-46.2,5099.1,admin,divorced,university degree,no,no,cellular,may,tue,nonexistent
0,32,5,999,-46.2,5099.1,admin,single,university degree,no,no,cellular,may,tue,failure
0,49,2,999,-46.2,5099.1,blue-collar,married,high school,no,yes,cellular,may,tue,nonexistent
0,42,2,999,-46.2,5099.1,self-employed,divorced,high school,no,yes,cellular,may,tue,failure
0,34,4,999,-46.2,5099.1,blue-collar,married,basic,no,yes,cellular,may,tue,nonexistent
0,31,3,999,-46.2,5099.1,technician,married,high school,unknown,no,telephone,may,tue,nonexistent
0,30,3,999,-46.2,5099.1,admin,married,university degree,no,no,cellular,may,tue,failure
0,34,5,999,-46.2,5099.1,admin,married,high school,no,no,cellular,may,tue,failure
0,42,2,999,-46.2,5099.1,services,single,high school,no,yes,cellular,may,tue,failure
0,34,2,999,-46.2,5099.1,blue-collar,married,basic,no,no,telephone,may,tue,failure
0,42,4,999,-46.2,5099.1,blue-collar,married,basic,no,no,telephone,may,tue,nonexistent
0,37,5,999,-46.2,5099.1,services,married,high school,no,no,cellular,may,tue,failure
0,53,4,999,-46.2,5099.1,self-employed,married,basic,no,yes,cellular,may,tue,nonexistent
0,38,3,999,-46.2,5099.1,student,divorced,unknown,no,yes,cellular,may,tue,nonexistent
0,34,3,999,-46.2,5099.1,blue-collar,married,basic,unknown,yes,telephone,may,tue,nonexistent
0,27,2,999,-46.2,5099.1,blue-collar,single,basic,no,yes,cellular,may,tue,failure
0,33,3,999,-46.2,5099.1,blue-collar,married,basic,no,yes,telephone,may,tue,nonexistent
0,25,3,999,-46.2,5099.1,student,single,university degree,no,yes,cellular,may,tue,nonexistent
0,43,7,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,tue,nonexistent
0,35,4,999,-46.2,5099.1,admin,single,high school,no,no,cellular,may,tue,failure
0,35,6,999,-46.2,5099.1,blue-collar,single,high school,no,yes,telephone,may,tue,nonexistent
0,55,3,999,-46.2,5099.1,blue-collar,divorced,basic,no,no,cellular,may,tue,failure
0,34,2,999,-46.2,5099.1,admin,married,high school,no,yes,telephone,may,tue,failure
0,31,5,999,-46.2,5099.1,technician,married,high school,unknown,yes,telephone,may,tue,nonexistent
0,43,7,999,-46.2,5099.1,technician,married,basic,no,yes,telephone,may,tue,failure
0,47,2,999,-46.2,5099.1,admin,divorced,university degree,unknown,no,cellular,may,wed,nonexistent
0,35,5,999,-46.2,5099.1,entrepreneur,married,university degree,no,yes,cellular,may,wed,nonexistent
0,42,5,999,-46.2,5099.1,services,single,basic,no,yes,cellular,may,wed,nonexistent
0,37,7,999,-46.2,5099.1,admin,divorced,university degree,unknown,yes,cellular,may,wed,failure
0,38,2,999,-46.2,5099.1,technician,single,professional course,no,yes,cellular,may,wed,nonexistent
1,33,2,999,-46.2,5099.1,blue-collar,married,basic,no,no,cellular,may,wed,failure
0,26,3,999,-46.2,5099.1,blue-collar,single,basic,no,yes,cellular,may,wed,nonexistent
0,30,5,999,-46.2,5099.1,technician,single,high school,no,yes,telephone,may,wed,nonexistent
0,26,4,999,-46.2,5099.1,student,single,high school,no,no,telephone,may,wed,nonexistent
0,39,6,999,-46.2,5099.1,admin,married,basic,unknown,yes,telephone,may,wed,nonexistent
0,27,4,999,-46.2,5099.1,admin,single,high school,no,yes,cellular,may,wed,nonexistent
0,43,2,999,-46.2,5099.1,blue-collar,married,basic,unknown,yes,telephone,may,wed,nonexistent
0,25,4,999,-46.2,5099.1,admin,married,high school,no,yes,cellular,may,wed,failure
0,26,4,999,-46.2,5099.1,student,single,high school,no,yes,telephone,may,wed,failure
0,33,4,999,-46.2,5099.1,blue-collar,single,university degree,no,yes,cellular,may,wed,nonexistent
0,55,3,999,-46.2,5099.1,management,married,basic,no,yes,cellular,may,wed,nonexistent
0,40,7,999,-46.2,5099.1,blue-collar,single,basic,no,yes,cellular,may,wed,nonexistent
0,35,2,999,-46.2,5099.1,technician,single,university degree,no,yes,cellular,may,wed,nonexistent
0,38,3,999,-46.2,5099.1,self-employed,married,basic,no,yes,cellular,may,wed,nonexistent
0,41,8,999,-46.2,5099.1,services,married,high school,no,yes,cellular,may,wed,nonexistent
0,29,2,999,-46.2,5099.1,management,divorced,basic,no,yes,cellular,may,wed,nonexistent
0,53,6,999,-46.2,5099.1,services,married,high school,no,yes,telephone,may,wed,nonexistent
